domain	phylum	class	order	family	genus	otu.id
OTU_7463	d:Bacteria	NA	NA	NA	NA	NA	OTU_7463
OTU_7468	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Isosphaerales	f:Isosphaeraceae	NA	OTU_7468
OTU_7471	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Rhodospirillales	NA	NA	OTU_7471
OTU_7472	d:Bacteria	p:Bacteroidota	c:Bacteroidia	o:Bacteroidales	f:Prevotellaceae	g:Paraprevotella	OTU_7472
OTU_7475	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Geodermatophilales	f:Geodermatophilaceae	NA	OTU_7475
OTU_7479	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Caulobacterales	f:Caulobacteraceae	g:Brevundimonas	OTU_7479
OTU_7482	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Lachnospiraceae	NA	OTU_7482
OTU_7483	d:Bacteria	NA	NA	NA	NA	NA	OTU_7483
OTU_7485	d:Bacteria	p:Bacteroidota	c:Sphingobacteriia	o:Sphingobacteriales	f:Sphingobacteriaceae	g:Pedobacter	OTU_7485
OTU_7486	d:Bacteria	p:Bacteroidota	c:Flavobacteriia	o:Flavobacteriales	f:Weeksellaceae	g:Chryseobacterium	OTU_7486
OTU_7487	d:Bacteria	NA	NA	NA	NA	NA	OTU_7487
OTU_7490	d:Bacteria	p:Planctomycetota	c:Planctomycetia	NA	NA	NA	OTU_7490
OTU_7492	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	o:Legionellales	f:Legionellaceae	g:Legionella	OTU_7492
OTU_7494	d:Bacteria	p:Bacteroidota	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Rhodocytophaga	OTU_7494
OTU_7495	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Streptosporangiales	f:Thermomonosporaceae	g:Actinomadura	OTU_7495
OTU_7499	d:Bacteria	p:Bacillota	c:Bacilli	o:Caryophanales	f:Paenibacillaceae	g:Brevibacillus	OTU_7499
OTU_7500	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Propionibacteriales	f:Nocardioidaceae	g:Nocardioides	OTU_7500
OTU_7503	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Propionibacteriales	f:Nocardioidaceae	g:Nocardioides	OTU_7503
OTU_7504	d:Bacteria	p:Actinomycetota	c:Actinobacteria	NA	NA	NA	OTU_7504
OTU_7507	d:Bacteria	p:Candidatus_Saccharibacteria	c:Candidatus_Saccharibacteria_incertae_sedis	o:Candidatus_Saccharibacteria_incertae_sedis	f:Candidatus_Saccharibacteria_incertae_sedis	g:Saccharibacteria_genera_incertae_sedis	OTU_7507
OTU_7513	d:Bacteria	p:Bacteroidota	c:Cytophagia	o:Cytophagales	f:Hymenobacteraceae	g:Pontibacter	OTU_7513
OTU_7514	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Rhodospirillales	f:Azospirillaceae	NA	OTU_7514
OTU_7516	d:Bacteria	p:Bacteroidota	NA	NA	NA	NA	OTU_7516
OTU_7518	d:Bacteria	p:Bacillota	c:Bacilli	o:Caryophanales	f:Alicyclobacillaceae	g:Alicyclobacillus	OTU_7518
OTU_7519	d:Bacteria	NA	NA	NA	NA	NA	OTU_7519
OTU_7520	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Sphingomonadales	f:Sphingomonadaceae	g:Sphingomonas	OTU_7520
OTU_7521	d:Bacteria	NA	NA	NA	NA	NA	OTU_7521
OTU_7522	d:Bacteria	p:Bacteroidota	c:Cytophagia	o:Cytophagales	f:Spirosomaceae	g:Fibrella	OTU_7522
OTU_7523	d:Bacteria	p:Bacillota	c:Bacilli	o:Caryophanales	f:Paenibacillaceae	g:Paenibacillus	OTU_7523
OTU_7528	d:Bacteria	p:Verrucomicrobiota	c:Subdivision3	o:Subdivision3_incertae_sedis	f:Subdivision3_incertae_sedis	g:Subdivision3_genera_incertae_sedis	OTU_7528
OTU_7533	d:Bacteria	NA	NA	NA	NA	NA	OTU_7533
OTU_7534	d:Bacteria	p:Armatimonadota	c:Armatimonadota_incertae_sedis	o:Armatimonadota_incertae_sedis	f:Armatimonadota_incertae_sedis	g:Armatimonadetes_gp4	OTU_7534
OTU_7539	d:Bacteria	NA	NA	NA	NA	NA	OTU_7539
OTU_7540	d:Bacteria	p:Gemmatimonadota	c:Gemmatimonadia	o:Gemmatimonadales	f:Gemmatimonadaceae	g:Gemmatimonas	OTU_7540
OTU_7544	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Micropepsales	f:Micropepsaceae	g:Rhizomicrobium	OTU_7544
OTU_7545	d:Bacteria	p:Bacteroidota	c:Cytophagia	o:Cytophagales	NA	NA	OTU_7545
OTU_7546	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	NA	NA	NA	OTU_7546
OTU_7549	d:Bacteria	NA	NA	NA	NA	NA	OTU_7549
OTU_7555	d:Bacteria	p:Bacteroidota	c:Bacteroidia	o:Bacteroidales	f:Prevotellaceae	g:Prevotella	OTU_7555
OTU_7558	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Pirellulales	f:Pirellulaceae	NA	OTU_7558
OTU_7559	d:Bacteria	p:Gemmatimonadota	c:Gemmatimonadia	o:Gemmatimonadales	f:Gemmatimonadaceae	NA	OTU_7559
OTU_7562	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Isosphaerales	f:Isosphaeraceae	NA	OTU_7562
OTU_7563	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Isosphaerales	f:Isosphaeraceae	g:Singulisphaera	OTU_7563
OTU_7569	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_7569
OTU_7572	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	NA	NA	OTU_7572
OTU_7574	d:Bacteria	p:Bacillota	c:Negativicutes	NA	NA	NA	OTU_7574
OTU_7577	d:Bacteria	p:Armatimonadota	c:Armatimonadia	o:Capsulimonadales	f:Capsulimonadaceae	g:Capsulimonas	OTU_7577
OTU_7578	d:Bacteria	NA	NA	NA	NA	NA	OTU_7578
OTU_7579	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Oscillospiraceae	NA	OTU_7579
OTU_7580	d:Bacteria	NA	NA	NA	NA	NA	OTU_7580
OTU_7581	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Pirellulales	NA	NA	OTU_7581
OTU_7583	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Sphingomonadales	f:Sphingomonadaceae	g:Sphingomonas	OTU_7583
OTU_7585	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Micromonosporales	f:Micromonosporaceae	NA	OTU_7585
OTU_7591	d:Bacteria	p:Chloroflexota	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	NA	OTU_7591
OTU_7595	d:Bacteria	NA	NA	NA	NA	NA	OTU_7595
OTU_7596	d:Bacteria	p:Chloroflexota	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	NA	OTU_7596
OTU_7598	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Oscillospiraceae	g:Ruthenibacterium	OTU_7598
OTU_7599	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_7599
OTU_7603	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	NA	NA	NA	OTU_7603
OTU_7607	d:Bacteria	p:Gemmatimonadota	c:Gemmatimonadia	o:Gemmatimonadales	f:Gemmatimonadaceae	g:Gemmatimonas	OTU_7607
OTU_7608	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp5	o:Acidobacteria_Gp5_incertae_sedis	f:Acidobacteria_Gp5_incertae_sedis	g:Gp5	OTU_7608
OTU_7610	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	f:Phreatobacteraceae	g:Phreatobacter	OTU_7610
OTU_7611	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Rhodospirillales	NA	NA	OTU_7611
OTU_7612	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Micrococcales	f:Microbacteriaceae	NA	OTU_7612
OTU_7615	d:Bacteria	NA	NA	NA	NA	NA	OTU_7615
OTU_7619	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	o:Gaiellales	f:Gaiellaceae	g:Gaiella	OTU_7619
OTU_7620	d:Bacteria	NA	NA	NA	NA	NA	OTU_7620
OTU_7621	d:Bacteria	NA	NA	NA	NA	NA	OTU_7621
OTU_7622	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Oscillospiraceae	NA	OTU_7622
OTU_7623	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_7623
OTU_7626	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	o:Nitrosomonadales	f:Nitrosomonadaceae	g:Nitrosomonas	OTU_7626
OTU_7630	d:Bacteria	NA	NA	NA	NA	NA	OTU_7630
OTU_7632	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	NA	NA	OTU_7632
OTU_7635	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Clostridiaceae_1	g:Clostridium_sensu stricto	OTU_7635
OTU_7636	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Actinomycetales	f:Actinomycetaceae	NA	OTU_7636
OTU_7638	d:Bacteria	NA	NA	NA	NA	NA	OTU_7638
OTU_7640	d:Bacteria	p:Actinomycetota	NA	NA	NA	NA	OTU_7640
OTU_7641	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	NA	NA	NA	OTU_7641
OTU_7645	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_7645
OTU_7647	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Rhodospirillales	f:Geminicoccaceae	g:Arboricoccus	OTU_7647
OTU_7649	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp5	o:Acidobacteria_Gp5_incertae_sedis	f:Acidobacteria_Gp5_incertae_sedis	g:Gp5	OTU_7649
OTU_7650	d:Bacteria	p:Acidobacteriota	c:Blastocatellia	o:Blastocatellales	f:Blastocatellaceae	NA	OTU_7650
OTU_7652	d:Bacteria	p:Acidobacteriota	NA	NA	NA	NA	OTU_7652
OTU_7655	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Peptoniphilaceae	g:Anaerococcus	OTU_7655
OTU_7656	d:Bacteria	p:Verrucomicrobiota	c:Subdivision3	o:Subdivision3_incertae_sedis	f:Subdivision3_incertae_sedis	g:Subdivision3_genera_incertae_sedis	OTU_7656
OTU_7657	d:Bacteria	p:Bacillota	c:Bacilli	o:Caryophanales	f:Paenibacillaceae	NA	OTU_7657
OTU_7658	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	NA	NA	NA	OTU_7658
OTU_7659	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Clostridiaceae_1	g:Clostridium_sensu stricto	OTU_7659
OTU_7663	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp3	o:Acidobacteria_Gp3_incertae_sedis	f:Acidobacteria_Gp3_incertae_sedis	g:Gp3	OTU_7663
OTU_7667	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Geodermatophilales	f:Geodermatophilaceae	g:Geodermatophilus	OTU_7667
OTU_7669	d:Bacteria	NA	NA	NA	NA	NA	OTU_7669
OTU_7670	d:Bacteria	NA	NA	NA	NA	NA	OTU_7670
OTU_7671	d:Bacteria	NA	NA	NA	NA	NA	OTU_7671
OTU_7673	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp7	o:Acidobacteria_Gp7_incertae_sedis	f:Acidobacteria_Gp7_incertae_sedis	g:Gp7	OTU_7673
OTU_7674	d:Bacteria	NA	NA	NA	NA	NA	OTU_7674
OTU_7675	d:Bacteria	p:Planctomycetota	c:Phycisphaerae	o:Tepidisphaerales	f:Tepidisphaeraceae	g:Tepidisphaera	OTU_7675
OTU_7677	d:Bacteria	NA	NA	NA	NA	NA	OTU_7677
OTU_7681	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Sphingomonadales	f:Erythrobacteraceae	g:Novosphingobium	OTU_7681
OTU_7682	d:Bacteria	p:Pseudomonadota	NA	NA	NA	NA	OTU_7682
OTU_7684	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	NA	NA	NA	OTU_7684
OTU_7687	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	o:Burkholderiales	f:Comamonadaceae	NA	OTU_7687
OTU_7688	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	NA	NA	NA	OTU_7688
OTU_7691	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	o:Gaiellales	f:Gaiellaceae	g:Gaiella	OTU_7691
OTU_7694	d:Bacteria	p:Planctomycetota	c:Phycisphaerae	NA	NA	NA	OTU_7694
OTU_7695	d:Bacteria	p:Bacillota	NA	NA	NA	NA	OTU_7695
OTU_7697	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	o:Solirubrobacterales	NA	NA	OTU_7697
OTU_7698	d:Bacteria	NA	NA	NA	NA	NA	OTU_7698
OTU_7699	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Geodermatophilales	f:Geodermatophilaceae	g:Blastococcus	OTU_7699
OTU_7703	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Rhodospirillales	NA	NA	OTU_7703
OTU_7704	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	o:Myxococcales	NA	NA	OTU_7704
OTU_7706	d:Bacteria	NA	NA	NA	NA	NA	OTU_7706
OTU_7707	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Rhodospirillales	f:Geminicoccaceae	g:Arboricoccus	OTU_7707
OTU_7708	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_7708
OTU_7711	d:Bacteria	NA	NA	NA	NA	NA	OTU_7711
OTU_7712	d:Bacteria	p:Bacillota	c:Erysipelotrichia	o:Erysipelotrichales	f:Erysipelotrichaceae	g:Faecalibacillus	OTU_7712
OTU_7720	d:Bacteria	NA	NA	NA	NA	NA	OTU_7720
OTU_7737	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	o:Neisseriales	f:Neisseriaceae	g:Neisseria	OTU_7737
OTU_7744	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	NA	NA	NA	OTU_7744
OTU_7746	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Caulobacterales	f:Caulobacteraceae	g:Brevundimonas	OTU_7746
OTU_7747	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	o:Burkholderiales	f:Comamonadaceae	g:Roseateles	OTU_7747
OTU_7753	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	NA	OTU_7753
OTU_7756	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Caulobacterales	f:Caulobacteraceae	g:Caulobacter	OTU_7756
OTU_7758	d:Bacteria	NA	NA	NA	NA	NA	OTU_7758
OTU_7760	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Micropepsales	f:Micropepsaceae	NA	OTU_7760
OTU_7762	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Oscillospiraceae	NA	OTU_7762
OTU_7765	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Oscillospiraceae	NA	OTU_7765
OTU_7766	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	o:Burkholderiales	f:Comamonadaceae	NA	OTU_7766
OTU_7767	d:Bacteria	p:Bacillota	NA	NA	NA	NA	OTU_7767
OTU_7769	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_7769
OTU_7773	d:Bacteria	p:Pseudomonadota	NA	NA	NA	NA	OTU_7773
OTU_7774	d:Bacteria	p:Candidatus_Saccharibacteria	c:Candidatus_Saccharibacteria_incertae_sedis	o:Candidatus_Saccharibacteria_incertae_sedis	f:Candidatus_Saccharibacteria_incertae_sedis	g:Saccharibacteria_genera_incertae_sedis	OTU_7774
OTU_7775	d:Bacteria	p:Bacillota	NA	NA	NA	NA	OTU_7775
OTU_7776	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	NA	NA	OTU_7776
OTU_7777	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	o:Burkholderiales	f:Comamonadaceae	NA	OTU_7777
OTU_7779	d:Bacteria	p:Bacillota	NA	NA	NA	NA	OTU_7779
OTU_7781	d:Bacteria	p:Actinomycetota	c:Acidimicrobiia	o:Acidimicrobiales	f:Iamiaceae	NA	OTU_7781
OTU_7785	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Oscillospiraceae	g:Ethanoligenens	OTU_7785
OTU_7786	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	f:Phyllobacteriaceae	g:Mesorhizobium	OTU_7786
OTU_7794	d:Bacteria	p:Bacillota	NA	NA	NA	NA	OTU_7794
OTU_7796	d:Bacteria	NA	NA	NA	NA	NA	OTU_7796
OTU_7800	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Lachnospiraceae	NA	OTU_7800
OTU_7803	d:Bacteria	p:Parcubacteria	c:Parcubacteria_incertae_sedis	o:Parcubacteria_incertae_sedis	f:Parcubacteria_incertae_sedis	g:Parcubacteria_genera_incertae_sedis	OTU_7803
OTU_7814	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Lachnospiraceae	g:Dorea	OTU_7814
OTU_7819	d:Bacteria	p:Fusobacteriota	c:Fusobacteriia	o:Fusobacteriales	f:Fusobacteriaceae	g:Fusobacterium	OTU_7819
OTU_7831	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Sphingomonadales	f:Sphingomonadaceae	g:Sphingomonas	OTU_7831
OTU_7864	d:Bacteria	NA	NA	NA	NA	NA	OTU_7864
OTU_7876	d:Bacteria	NA	NA	NA	NA	NA	OTU_7876
OTU_7881	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	o:Pseudomonadales	f:Pseudomonadaceae	g:Pseudomonas	OTU_7881
OTU_7899	d:Bacteria	p:Bacteroidota	NA	NA	NA	NA	OTU_7899
OTU_7914	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp6	o:Acidobacteria_Gp6_incertae_sedis	f:Acidobacteria_Gp6_incertae_sedis	g:Gp6	OTU_7914
OTU_7916	d:Bacteria	p:Bacillota	c:Clostridia	o:Eubacteriales	f:Peptoniphilaceae	g:Helcococcus	OTU_7916
OTU_7921	d:Bacteria	p:Armatimonadota	NA	NA	NA	NA	OTU_7921
OTU_7936	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Isosphaerales	f:Isosphaeraceae	NA	OTU_7936
OTU_7937	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp1	o:Acidobacteria_Gp1_incertae_sedis	f:Acidobacteria_Gp1_incertae_sedis	g:Gp1	OTU_7937
OTU_7944	d:Bacteria	p:Armatimonadota	c:Armatimonadia	o:Armatimonadales	f:Armatimonadaceae	g:Armatimonas	OTU_7944
OTU_7947	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	NA	OTU_7947
OTU_7948	d:Bacteria	p:Verrucomicrobiota	c:Opitutia	o:Opitutales	f:Opitutaceae	NA	OTU_7948
OTU_7953	d:Bacteria	p:Bacillota	c:Negativicutes	o:Selenomonadales	NA	NA	OTU_7953
OTU_7969	d:Bacteria	p:Actinomycetota	c:Actinobacteria	NA	NA	NA	OTU_7969
OTU_7972	d:Bacteria	p:Pseudomonadota	NA	NA	NA	NA	OTU_7972
OTU_8017	d:Bacteria	p:Chlorobiota	c:Ignavibacteria	o:Ignavibacteriales	f:Ignavibacteriaceae	NA	OTU_8017
OTU_8023	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	g:Edaphobaculum	OTU_8023
OTU_8051	d:Bacteria	p:Verrucomicrobiota	c:Opitutia	o:Opitutales	f:Opitutaceae	NA	OTU_8051
OTU_8062	d:Bacteria	p:Planctomycetota	c:Phycisphaerae	o:Tepidisphaerales	f:Tepidisphaeraceae	g:Tepidisphaera	OTU_8062
OTU_8065	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	NA	NA	NA	OTU_8065
OTU_8070	d:Bacteria	NA	NA	NA	NA	NA	OTU_8070
OTU_8076	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_8076
OTU_8081	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Sphingomonadales	f:Sphingomonadaceae	NA	OTU_8081
OTU_8093	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Kineosporiales	f:Kineosporiaceae	g:Pseudokineococcus	OTU_8093
OTU_8105	d:Bacteria	p:Microgenomates	c:Microgenomates_incertae_sedis	o:Microgenomates_incertae_sedis	f:Microgenomates_incertae_sedis	g:Microgenomates_genera_incertae_sedis	OTU_8105
OTU_8111	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Propionibacteriales	f:Propionibacteriaceae	NA	OTU_8111
OTU_8124	d:Bacteria	p:Bacteroidota	c:Sphingobacteriia	o:Sphingobacteriales	f:Sphingobacteriaceae	g:Mucilaginibacter	OTU_8124
OTU_8125	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	NA	NA	NA	OTU_8125
OTU_8127	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	o:Gaiellales	f:Gaiellaceae	g:Gaiella	OTU_8127
OTU_8133	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Planctomycetales	f:Planctomycetaceae	NA	OTU_8133
OTU_8134	d:Bacteria	NA	NA	NA	NA	NA	OTU_8134
OTU_8140	d:Bacteria	p:Verrucomicrobiota	c:Subdivision3	o:Subdivision3_incertae_sedis	f:Subdivision3_incertae_sedis	g:Subdivision3_genera_incertae_sedis	OTU_8140
OTU_8143	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Actinomycetales	f:Actinomycetaceae	g:Winkia	OTU_8143
OTU_8144	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	o:Pseudomonadales	f:Moraxellaceae	g:Acinetobacter	OTU_8144
OTU_8147	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	o:Pseudomonadales	f:Moraxellaceae	g:Acinetobacter	OTU_8147
OTU_8148	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_8148
OTU_8150	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp16	o:Acidobacteria_Gp16_incertae_sedis	f:Acidobacteria_Gp16_incertae_sedis	g:Gp16	OTU_8150
OTU_8152	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_8152
OTU_8153	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Hyphomicrobiales	f:Hyphomicrobiaceae	NA	OTU_8153
OTU_8154	d:Bacteria	p:Planctomycetota	c:Planctomycetia	NA	NA	NA	OTU_8154
OTU_8156	d:Bacteria	p:Bacteroidota	c:Sphingobacteriia	o:Sphingobacteriales	f:Sphingobacteriaceae	NA	OTU_8156
OTU_8158	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	NA	NA	NA	OTU_8158
OTU_8164	d:Bacteria	NA	NA	NA	NA	NA	OTU_8164
OTU_8168	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_8168
OTU_8171	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Sphingomonadales	f:Sphingomonadaceae	g:Sphingomonas	OTU_8171
OTU_8172	d:Bacteria	p:Bacteroidota	c:Chitinophagia	o:Chitinophagales	f:Chitinophagaceae	NA	OTU_8172
OTU_8174	d:Bacteria	p:Campylobacterota	c:Campylobacteria	o:Campylobacterales	f:Campylobacteraceae	g:Campylobacter	OTU_8174
OTU_8175	d:Bacteria	p:Actinomycetota	c:Thermoleophilia	o:Gaiellales	f:Gaiellaceae	g:Gaiella	OTU_8175
OTU_8176	d:Bacteria	NA	NA	NA	NA	NA	OTU_8176
OTU_8179	d:Bacteria	p:Pseudomonadota	c:Deltaproteobacteria	o:Myxococcales	NA	NA	OTU_8179
OTU_8183	d:Bacteria	p:Chloroflexota	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	NA	OTU_8183
OTU_8185	d:Bacteria	p:Actinomycetota	c:Actinobacteria	o:Micromonosporales	f:Micromonosporaceae	NA	OTU_8185
OTU_8188	d:Bacteria	p:Cyanobacteriota	NA	NA	NA	NA	OTU_8188
OTU_8189	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_8189
OTU_8190	d:Bacteria	p:Pseudomonadota	c:Alphaproteobacteria	o:Sphingomonadales	f:Erythrobacteraceae	NA	OTU_8190
OTU_8197	d:Bacteria	p:Bacillota	c:Negativicutes	o:Selenomonadales	f:Selenomonadaceae	g:Selenomonas	OTU_8197
OTU_8208	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	o:Legionellales	f:Legionellaceae	g:Legionella	OTU_8208
OTU_8210	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Pirellulales	f:Pirellulaceae	NA	OTU_8210
OTU_8212	d:Bacteria	p:Pseudomonadota	c:Gammaproteobacteria	o:Xanthomonadales	f:Xanthomonadaceae	g:Pseudoxanthomonas	OTU_8212
OTU_8213	d:Bacteria	p:Acidobacteriota	c:Acidobacteria_Gp3	o:Acidobacteria_Gp3_incertae_sedis	f:Acidobacteria_Gp3_incertae_sedis	g:Gp3	OTU_8213
OTU_8216	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Isosphaerales	f:Isosphaeraceae	NA	OTU_8216
OTU_8218	d:Bacteria	NA	NA	NA	NA	NA	OTU_8218
OTU_8226	d:Bacteria	p:Planctomycetota	c:Planctomycetia	o:Gemmatales	f:Gemmataceae	NA	OTU_8226
OTU_8227	d:Bacteria	NA	NA	NA	NA	NA	OTU_8227
OTU_8230	d:Bacteria	p:Actinomycetota	NA	NA	NA	NA	OTU_8230
OTU_8236	d:Bacteria	p:Pseudomonadota	c:Betaproteobacteria	NA	NA	NA	OTU_8236
OTU_8242	d:Bacteria	p:Candidatus_Saccharibacteria	c:Candidatus_Saccharibacteria_incertae_sedis	o:Candidatus_Saccharibacteria_incertae_sedis	f:Candidatus_Saccharibacteria_incertae_sedis	g:Saccharibacteria_genera_incertae_sedis	OTU_8242
OTU_8243	d:Bacteria	p:Planctomycetota	c:Planctomycetia	NA	NA	NA	OTU_8243
OTU_8247	d:Bacteria	p:Bacteroidota	c:Sphingobacteriia	o:Sphingobacteriales	f:Sphingobacteriaceae	g:Pedobacter	OTU_8247
OTU_8249	d:Bacteria	p:Latescibacteria	c:Latescibacteria_incertae_sedis	o:Latescibacteria_incertae_sedis	f:Latescibacteria_incertae_sedis	g:Latescibacteria_genera_incertae_sedis	OTU_8249
